sepal-length,sepal-width,petal-length,petal-width
-0.00833333333333336,-8.326672684688674e-17,-0.23833333333333334,-0.08333333333333338
-0.00833333333333336,-8.326672684688674e-17,-0.23833333333333334,-0.08333333333333338
-0.016666666666666885,0.008333333333333331,-0.24666666666666678,-0.07500000000000002
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
0.024999999999999745,-0.014999999999999986,0.46499999999999986,0.19499999999999998
0.025833333333333208,-0.014166666666666633,0.4658333333333331,0.19250000000000003
0.02499999999999941,-0.011666666666666686,0.5549999999999998,0.1016666666666666
0.0066666666666664876,0.003333333333333327,-0.20833333333333348,-0.13166666666666663
0.02666666666666656,-0.014999999999999986,0.6483333333333332,0.009999999999999926
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.016666666666666885,0.03,-0.21166666666666673,-0.1316666666666667
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
0.002499999999999891,0.00916666666666667,-0.2841666666666668,-0.05750000000000005
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
-0.0058333333333334125,0.0008333333333333665,-0.2925000000000001,-0.03250000000000004
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
0.023333333333332873,-0.008333333333333331,0.558333333333333,0.09666666666666665
0.025833333333333208,-0.014166666666666633,0.4658333333333331,0.19250000000000003
0.024999999999999745,-0.014999999999999986,0.46499999999999986,0.19499999999999998
-0.017500000000000127,0.0008333333333333109,-0.17250000000000004,-0.1408333333333333
0.014166666666666383,0.01916666666666675,-0.2625000000000001,-0.10083333333333336
-0.00833333333333336,-0.0016666666666666913,-0.28666666666666674,-0.03333333333333334
-0.005833333333333635,-0.002500000000000044,-0.2908333333333334,-0.030833333333333338
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
0.05333333333333312,-0.008333333333333331,0.49833333333333296,0.12666666666666668
0.013333333333333142,0.003333333333333327,0.6483333333333331,0.005000000000000032
0.008333333333332804,-0.011666666666666686,0.5883333333333332,0.08499999999999999
-1.1102230246251565e-16,-0.008333333333333331,0.6049999999999996,0.07333333333333333
0.004166666666666541,-0.005833333333333385,0.2858333333333333,0.38583333333333325
0.00249999999999978,0.010833333333333375,-0.2741666666666668,-0.06916666666666665
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
0.0033333333333330772,1.3877787807814457e-17,-0.16666666666666669,-0.16666666666666669
0.0033333333333330772,1.3877787807814457e-17,-0.16666666666666669,-0.16666666666666669
0.17416666666666664,0.04916666666666655,0.23916666666666667,0.20749999999999993
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
