Scorer_1,Scorer_2,Subject
-4.185857481445854e-05,-3.113512271461655e-05,-1.4393327973788843e-05
4.444776500916748e-05,-3.1135122714617296e-05,-1.4393327973789765e-05
-8.501174472627242e-05,-3.113512271461704e-05,-1.4393327973789453e-05
1.2945950973542797e-06,-3.113512271461715e-05,-1.439332797378948e-05
8.760093492098155e-05,-3.113512271461671e-05,-1.439332797378883e-05
-4.185857481445919e-05,3.962651981860322e-05,-1.4393327973789304e-05
4.4447765009167914e-05,3.9626519818603583e-05,-1.4393327973789033e-05
-8.501174472627231e-05,3.962651981860357e-05,-1.439332797378902e-05
1.2945950973548219e-06,3.962651981860384e-05,-1.4393327973788857e-05
8.760093492098109e-05,3.9626519818603245e-05,-1.439332797378929e-05
-4.1858574814459084e-05,-6.651594398122715e-05,-1.4393327973789033e-05
4.444776500916797e-05,-6.65159439812269e-05,-1.4393327973788979e-05
-8.501174472627231e-05,-6.651594398122694e-05,-1.4393327973789073e-05
1.2945950973541171e-06,-6.651594398122732e-05,-1.4393327973789372e-05
8.760093492098109e-05,-6.651594398122726e-05,-1.4393327973789182e-05
-4.185857481445876e-05,4.2456985519936995e-06,-1.4393327973788626e-05
4.4447765009167427e-05,4.245698551993035e-06,-1.4393327973789656e-05
-8.501174472627264e-05,4.2456985519931845e-06,-1.439332797378948e-05
1.2945950973546592e-06,4.245698551993564e-06,-1.4393327973788938e-05
8.76009349209816e-05,4.245698551993672e-06,-1.4393327973788586e-05
-4.185857481445919e-05,7.500734108521328e-05,-1.4393327973789033e-05
4.444776500916802e-05,7.50073410852137e-05,-1.4393327973788897e-05
-8.50117447262722e-05,7.500734108521368e-05,-1.4393327973788965e-05
1.2945950973541171e-06,7.500734108521309e-05,-1.4393327973789616e-05
8.760093492098136e-05,7.500734108521347e-05,-1.439332797378902e-05
-4.1858574814459084e-05,-3.113512271461644e-05,-1.984534614567893e-05
4.444776500916816e-05,-3.113512271461659e-05,-1.984534614567859e-05
-8.50117447262721e-05,-3.113512271461663e-05,-1.9845346145678632e-05
1.294595097353819e-06,-3.1135122714617065e-05,-1.9845346145679432e-05
8.760093492098103e-05,-3.1135122714616496e-05,-1.9845346145678876e-05
-4.185857481445919e-05,3.9626519818603245e-05,-1.9845346145679472e-05
4.444776500916789e-05,3.962651981860299e-05,-1.9845346145679215e-05
-8.50117447262722e-05,3.962651981860308e-05,-1.9845346145679066e-05
1.2945950973550116e-06,3.962651981860387e-05,-1.984534614567878e-05
8.760093492098074e-05,3.962651981860308e-05,-1.984534614567977e-05
-4.185857481445919e-05,-6.651594398122721e-05,-1.9845346145679256e-05
4.4447765009168375e-05,-6.651594398122706e-05,-1.98453461456787e-05
-8.501174472627177e-05,-6.651594398122699e-05,-1.9845346145678632e-05
1.2945950973541442e-06,-6.65159439812274e-05,-1.9845346145679432e-05
8.760093492098101e-05,-6.651594398122721e-05,-1.984534614567939e-05
-4.1858574814458975e-05,4.245698551993618e-06,-1.984534614567885e-05
4.444776500916767e-05,4.245698551992873e-06,-1.9845346145679405e-05
-8.501174472627231e-05,4.245698551993076e-06,-1.984534614567912e-05
1.2945950973544153e-06,4.245698551993374e-06,-1.9845346145679134e-05
8.76009349209813e-05,4.245698551993672e-06,-1.9845346145678876e-05
-4.185857481445946e-05,7.50073410852133e-05,-1.9845346145679093e-05
4.444776500916816e-05,7.500734108521354e-05,-1.9845346145678537e-05
-8.501174472627199e-05,7.500734108521363e-05,-1.984534614567855e-05
1.2945950973550116e-06,7.50073410852142e-05,-1.9845346145678483e-05
8.760093492098074e-05,7.500734108521336e-05,-1.984534614567939e-05
-4.185857481445914e-05,-3.1135122714616686e-05,-2.5297364317568774e-05
4.4447765009167996e-05,-3.113512271461662e-05,-2.5297364317568597e-05
-8.501174472627231e-05,-3.113512271461682e-05,-2.5297364317568665e-05
1.29459509735409e-06,-3.113512271461709e-05,-2.5297364317569004e-05
8.760093492098103e-05,-3.113512271461704e-05,-2.529736431756868e-05
-4.185857481445957e-05,3.9626519818603e-05,-2.5297364317569343e-05
4.444776500916751e-05,3.962651981860307e-05,-2.5297364317569085e-05
-8.501174472627258e-05,3.9626519818603055e-05,-2.5297364317568936e-05
1.2945950973546863e-06,3.962651981860357e-05,-2.5297364317568625e-05
8.760093492098177e-05,3.962651981860384e-05,-2.5297364317568272e-05
-4.1858574814459355e-05,-6.651594398122732e-05,-2.5297364317569018e-05
4.444776500916805e-05,-6.6515943981227e-05,-2.5297364317568625e-05
-8.501174472627215e-05,-6.651594398122707e-05,-2.529736431756861e-05
1.2945950973547947e-06,-6.651594398122688e-05,-2.5297364317568462e-05
8.760093492098117e-05,-6.651594398122737e-05,-2.529736431756887e-05
-4.1858574814458704e-05,4.2456985519936995e-06,-2.5297364317568394e-05
4.444776500916751e-05,4.2456985519927914e-06,-2.529736431756941e-05
-8.501174472627247e-05,4.245698551992995e-06,-2.5297364317569072e-05
1.294595097354361e-06,4.245698551993022e-06,-2.5297364317569058e-05
8.76009349209816e-05,4.245698551993401e-06,-2.5297364317568408e-05
-4.185857481445941e-05,7.500734108521333e-05,-2.5297364317568746e-05
4.4447765009167616e-05,7.500734108521329e-05,-2.529736431756876e-05
-8.501174472627226e-05,7.500734108521355e-05,-2.5297364317568503e-05
1.2945950973547405e-06,7.500734108521379e-05,-2.5297364317568462e-05
8.760093492098112e-05,7.50073410852133e-05,-2.5297364317568706e-05
-4.185857481445911e-05,-3.1135122714617065e-05,-3.074938248945886e-05
4.444776500916821e-05,-3.113512271461654e-05,-3.074938248945844e-05
-8.501174472627231e-05,-3.11351227146169e-05,-3.074938248945878e-05
1.294595097354063e-06,-3.113512271461715e-05,-3.074938248945916e-05
8.760093492098093e-05,-3.113512271461715e-05,-3.0749382489458915e-05
-4.1858574814458786e-05,3.962651981860368e-05,-3.074938248945832e-05
4.4447765009167454e-05,3.962651981860315e-05,-3.074938248945893e-05
-8.501174472627285e-05,3.9626519818602974e-05,-3.0749382489459023e-05
1.2945950973543882e-06,3.9626519818603624e-05,-3.0749382489458725e-05
8.760093492098125e-05,3.9626519818603624e-05,-3.074938248945859e-05
-4.185857481445911e-05,-6.651594398122729e-05,-3.0749382489458644e-05
4.444776500916783e-05,-6.65159439812272e-05,-3.074938248945871e-05
-8.501174472627231e-05,-6.65159439812271e-05,-3.0749382489458644e-05
1.2945950973545508e-06,-6.651594398122688e-05,-3.074938248945859e-05
8.760093492098093e-05,-6.651594398122732e-05,-3.074938248945894e-05
-4.1858574814459e-05,4.2456985519934555e-06,-3.074938248945832e-05
4.444776500916821e-05,4.245698551993794e-06,-3.074938248945833e-05
-8.50117447262721e-05,4.2456985519937266e-06,-3.0749382489458346e-05
1.2945950973539545e-06,4.24569855199313e-06,-3.074938248945905e-05
8.760093492098114e-05,4.2456985519934555e-06,-3.074938248945848e-05
-4.185857481445933e-05,7.500734108521298e-05,-3.074938248945878e-05
