Scorer_1,Scorer_2,Subject
-2.249542580291856e-05,4.584853669482993e-05,-2.478184565570147e-05
3.425699360849575e-07,4.584853669482971e-05,-2.4781845655701578e-05
2.3180565675088753e-05,4.5848536694829893e-05,-2.4781845655701503e-05
-1.1076427933416635e-05,-7.696004373774993e-05,-2.478184565570132e-05
1.1761567805586835e-05,-7.696004373775003e-05,-2.4781845655701462e-05
-2.2495425802918587e-05,-7.696004373774983e-05,-2.4781845655701334e-05
3.425699360850253e-07,-7.696004373774993e-05,-2.4781845655701347e-05
2.318056567508851e-05,-7.696004373775011e-05,-2.4781845655701503e-05
-1.1076427933416784e-05,4.912343217303119e-06,-2.4781845655701632e-05
1.1761567805587079e-05,4.912343217303383e-06,-2.478184565570138e-05
-2.249542580291883e-05,4.912343217303133e-06,-2.4781845655701686e-05
3.4256993608491686e-07,4.912343217303119e-06,-2.4781845655701605e-05
2.318056567508878e-05,4.91234321730337e-06,-2.4781845655701422e-05
-1.1076427933416635e-05,8.678473017235648e-05,-2.478184565570136e-05
1.1761567805586903e-05,8.678473017235644e-05,-2.4781845655701537e-05
-2.2495425802918668e-05,8.678473017235648e-05,-2.4781845655701523e-05
3.4256993608512015e-07,8.678473017235654e-05,-2.47818456557014e-05
2.31805656750887e-05,8.678473017235648e-05,-2.4781845655701544e-05
-1.1076427933416622e-05,-3.602385026022319e-05,-3.1590045011663336e-05
1.1761567805586957e-05,-3.602385026022345e-05,-3.159004501166345e-05
-2.2495425802918526e-05,-3.602385026022324e-05,-3.1590045011663295e-05
3.425699360850524e-07,-3.60238502602232e-05,-3.1590045011663404e-05
2.3180565675088576e-05,-3.602385026022353e-05,-3.159004501166356e-05
-1.1076427933416757e-05,4.584853669482987e-05,-3.159004501166358e-05
1.1761567805587079e-05,4.5848536694829893e-05,-3.15900450116634e-05
-2.2495425802918743e-05,4.584853669482975e-05,-3.159004501166362e-05
3.425699360849304e-07,4.5848536694829914e-05,-3.159004501166358e-05
