is_converged?,n_adj
false,3.1011850061161748
false,3.0564415329590515
false,3.1070746572976096
false,3.1107589991014124
false,3.0873703245346413
false,3.0766365229282893
false,3.090878318471809
false,3.1135848534731365
false,3.0795045870837563
false,3.1014339813993215
false,3.081509925884691
false,3.1091844195042144
false,3.130884026259186
false,3.0788626963002113
false,3.044739922246347
false,3.084850327673772
false,3.109519502989436
false,3.0840485990625255
false,3.0978434071130794
false,3.0584553513080204
false,3.063500891391642
false,3.093535977549356
false,3.0789037708889766
false,3.0973752589581736
false,3.0758320637823897
false,3.0728406683963496
false,3.1236337204344604
false,3.0767144346206976
false,3.090986965583377
false,3.0795446540862255
false,3.122708934174385
false,3.067122311484578
false,3.095983795557244
false,3.114088629632725
false,3.0859151919847263
false,3.1296250539997255
false,3.082911253168322
false,3.1171015300375777
false,3.056078829611337
false,3.0872109396822225
false,3.101149064716071
false,3.070116639732326
false,3.157810324099575
false,3.098710101373271
false,3.0760819613939585
false,3.1009858015646508
false,3.0817382573337997
false,3.089400854519037
false,3.10618196617984
false,3.080098895601986
false,3.0640363926444203
false,3.099682965834359
false,3.089996532861966
false,3.080228835459461
false,3.122148348414278
false,3.0799539645961707
false,3.0962903181245958
false,3.0786670035467143
false,3.0551064883373398
false,3.068521922182525
false,3.1310430984072624
false,3.089684951043793
false,3.1035198841110616
false,3.1003178925276904
false,3.12653105371272
false,3.076792980741933
false,3.128044679510791
false,3.099575506436736
false,3.08911257611818
false,3.0802323524434447
false,3.1089178642827027
false,3.1017644913008495
false,3.072929336157878
false,3.0956981919516275
false,3.1246943863715804
false,3.108321560518706
false,3.0766959434238963
false,3.076589753079904
false,3.0768960623103263
false,3.0977956427279967
false,3.080143174087516
false,3.0685156038669983
false,3.0961887495877614
false,3.0868186144269956
false,3.093215357402283
false,3.068389001447876
false,3.0860105414371395
false,3.0744304336812855
false,3.133076684040539
false,3.084566082189852
false,3.099869011628354
false,3.09893196456719
false,3.092145952484478
false,3.085328928151939
false,3.1009405424019487
false,3.053643831753649
false,3.0805427801511995
false,3.098987140795552
false,3.0663733452355264
false,3.075793120325235
false,3.063992061849974
false,3.0791103305477
false,3.072642475757158
false,3.082056357979287
false,3.1133220050387687
false,3.1196897840533695
false,3.078722813327509
false,3.0385453585622098
false,3.100906646827794
false,3.0963235168363803
false,3.0914201758037363
false,3.0794999401114587
false,3.0543726991487343
false,3.120549911621532
false,3.0606969475651944
false,3.0645926784089847
false,3.114191499291454
false,3.086957081211304
false,3.0403091325563505
false,3.0863063228625913
false,3.094474986582046
false,3.064743221788791
false,3.077359968558047
false,3.099359244168254
false,3.0752953051038343
false,3.1070906719998406
false,3.066866394423662
false,3.1071132358727267
false,3.0614607867026487
false,3.12554745108675
false,3.1226978250646127
false,3.0855692603409426
false,3.072659054186151
false,3.1013087488261815
false,3.0748318919815008
false,3.0595237013091365
false,3.1131814202121597
false,3.0617685978331024
false,3.0800164066432196
false,3.1023930251590093
false,3.118669100016005
false,3.0850180581965208
false,3.0661046591329475
false,3.108539537605113
false,3.065537984737026
false,3.1027439874450993
false,3.0905239699317155
false,3.0995245912933296
false,3.050843474047017
false,3.094303346986395
false,3.0700864314237837
false,3.0956469443207855
false,3.087508488522785
false,3.1100484021818846
false,3.076225911636183
false,3.093626048277168
false,3.082269881475685
false,3.0947356546431717
false,3.0970513998641604
false,3.088091023029306
false,3.098896393530318
false,3.081764666326297
false,3.072604469346671
false,3.0698885727860747
false,3.0674541263757527
false,3.0929858579183653
false,3.082928714885024
false,3.1191063940371877
false,3.1199365029187525
false,3.0935905152346956
false,3.0831259143040204
false,3.0923851193698977
false,3.101031721157414
false,3.112406830764261
false,3.092227900070021
false,3.107514314302042
false,3.0872172635855932
false,3.0977716658200385
false,3.079234659588535
false,3.095896270942585
false,3.1035416958209265
false,3.1035409127845877
false,3.0979364620061784
false,3.1026658930192794
false,3.0979680523410535
false,3.0874231285679103
false,3.0921236859847263
false,3.078921340343619
false,3.090675643501461
false,3.083406626558947
false,3.05800271286488
false,3.0870045270189825
false,3.071506604388184
false,3.080951077424016
false,3.1090055961182044
false,3.0608715488052773
false,3.098689570780823
false,3.0783121954839183
false,3.1007451784503233
false,3.1094317949155186
false,3.061956441852201
false,3.0723224961827165
false,3.1061692998177386
false,3.1343487478180325
false,3.1000472018423118
false,3.109239324362157
false,3.0922810516423813
false,3.0727104433581234
false,3.1047445601846544
false,3.0970665069447607
false,3.091126461196489
false,3.114364415960526
false,3.0954723793201886
false,3.1096952278229835
false,3.0963008514363084
false,3.08292882391239
false,3.066743351435732
false,3.0961310186044773
false,3.1088547502645896
false,3.0803521906365994
false,3.115561449555796
false,3.1234856676546205
false,3.088501035093946
false,3.0529155755439814
false,3.0933119519575802
false,3.1231591723471483
false,3.0934457812079574
false,3.063152759931655
false,3.110401260202585
false,3.085546760147041
false,3.089452264733127
false,3.094494892558395
false,3.098873597099547
false,3.0835351042503825
false,3.109616524882332
false,3.0914624066211376
false,3.124334480354863
false,3.111416081828034
false,3.0645434243726517
false,3.0829320812501644
false,3.1148625900226645
false,3.0837689308526315
false,3.1200741586892202
false,3.0616370969845765
false,3.0755335081891984
false,3.0763547706035976
false,3.0951607325684054
false,3.0600254327472682
false,3.0832000314352976
false,3.1040701851592356
false,3.079218433384425
false,3.122506713737565
false,3.090771206220427
false,3.0841255948303505
false,3.1108985865227785
false,3.0955940739815726
false,3.0999907947426593
false,3.09332214441861
false,3.084395809150702
false,3.075886671530915
false,3.1023317875483802
false,3.0988799066066943
false,3.0827971297587418
false,3.076989255583389
false,3.0731601349451743
false,3.115247376345558
false,3.0947937267410786
false,3.0817634865068286
false,3.1121540583903315
false,3.037345392562816
false,3.1057978723811877
false,3.1117858161689718
false,3.1090646553122077
false,3.132933767923122
false,3.1289321147711604
false,3.091002444789579
false,3.1102431419066594
false,3.1106219966340984
false,3.0880950340993416
false,3.0883205059879213
false,3.0584584129600527
false,3.0601968252872167
false,3.0787442168787336
false,3.085669457972923
false,3.1132302536444985
false,3.0767915530252012
false,3.0715775416116364
false,3.085600188417449
false,3.0863258918241208
false,3.0995930146952153
false,3.0250225169546394
false,3.0794049859885435
false,3.0807255130113838
false,3.1000593689823277
false,3.104088971571578
false,3.1010849809734773
false,3.0894243476292793
false,3.085500332555953
false,3.098350717796959
false,3.0853212060733193
false,3.057451263258462
false,3.1052009522390036
false,3.0852378129367697
false,3.0621776936087715
false,3.1076806271433393
false,3.0990406056358983
false,3.114781647472193
false,3.077781918169118
false,3.0717734084826103
false,3.098838368330282
false,3.05899009375714
false,3.0789644315759785
false,3.0971276392378515
false,3.118044597611886
false,3.083190846816362
false,3.065998821386384
false,3.073979833596504
false,3.110735447007763
false,3.1137380649421127
false,3.0729609334862507
false,3.1081691182738544
false,3.0917626905016453
false,3.0757958323753685
false,3.150825974303695
