age,sex,on_thyroxine,query_on_thyroxine,on_antithyroid_medication,thyroid_surgery,query_hypothyroid,query_hyperthyroid,pregnant,sick,tumor,lithium,goitre,TSH_measured,TSH,T3_measured,T3,TT4_measured,TT4,T4U_measured,T4U,FTI_measured,FTI,TBG_measured,TBG
0.096,-0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07699999999999997,0.0,-0.41200000000000003,0.0,-0.035000000000000024,0.0,0.034000000000000016,0.0,-0.32199999999999995,0.0,0.0
-0.028000000000000004,-0.042000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,-0.015000000000000008,0.0,0.19099999999999998,0.0,-0.006999999999999995,0.0,0.094,0.0,0.0
0.06,-0.07999999999999999,-0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251566e-17,0.0,-0.029999999999999992,0.0,0.20999999999999996,0.0,0.030999999999999982,0.0,0.154,0.0,0.0
0.11699999999999999,0.24999999999999994,-0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101,0.0,-0.253,0.0,-0.28099999999999997,0.0,-0.131,0.0,-0.257,0.0,0.0
0.06699999999999998,-0.09100000000000001,-0.002999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04499999999999999,0.0,-0.14100000000000001,0.0,-0.259,0.0,-0.04200000000000001,0.0,-0.14600000000000002,0.0,0.0
0.045999999999999985,-0.05699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05599999999999998,0.0,-0.03600000000000001,0.0,0.221,0.0,0.019999999999999997,0.0,0.09000000000000002,0.0,0.0
0.014000000000000002,-0.08900000000000001,-0.003999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006000000000000017,0.0,-0.02799999999999999,0.0,0.211,0.0,-0.018000000000000006,0.0,0.26,0.0,0.0
0.03399999999999999,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001000000000000012,0.0,-0.061999999999999986,0.0,0.09100000000000001,0.0,-0.016000000000000014,0.0,0.17099999999999996,0.0,0.0
0.05599999999999998,-0.057999999999999996,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033999999999999996,0.0,-0.003999999999999992,0.0,0.31799999999999995,0.0,-0.024,0.0,0.087,0.0,0.0
0.005999999999999983,0.123,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042000000000000016,0.0,0.0020000000000000018,0.0,0.13999999999999999,0.0,-0.015000000000000013,0.0,0.129,0.0,0.0
0.045,-0.06399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05900000000000001,0.0,-0.04400000000000001,0.0,0.18699999999999997,0.0,0.0009999999999999898,0.0,0.15599999999999997,0.0,0.0
0.007000000000000006,-0.11300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01499999999999999,0.0,-0.088,0.0,0.19,0.0,-0.0020000000000000074,0.0,0.36099999999999993,0.0,0.0
0.027000000000000003,-0.09500000000000001,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000007,0.0,-0.06299999999999999,0.0,0.195,0.0,-0.0010000000000000009,0.0,0.2980000000000001,0.0,0.0
-0.025000000000000022,-0.14599999999999996,-0.009000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03300000000000001,0.0,-0.11499999999999999,0.0,-0.002000000000000013,0.0,-0.03300000000000001,0.0,-0.29700000000000004,0.0,0.0
0.192,-0.051000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,-0.07399999999999998,0.0,-0.12,0.0,0.22000000000000003,0.0,0.009999999999999998,0.0,0.0
0.055999999999999994,-0.091,-0.010999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01599999999999997,0.0,0.11499999999999999,0.0,0.162,0.0,0.05299999999999999,0.0,0.039999999999999994,0.0,0.0
0.03999999999999996,-0.099,-0.0009999999999999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,-0.06299999999999999,0.0,0.22599999999999998,0.0,0.021000000000000008,0.0,0.11700000000000002,0.0,0.0
-0.018000000000000026,0.12100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03800000000000001,0.0,-0.029000000000000005,0.0,0.159,0.0,-0.0040000000000000036,0.0,0.14900000000000002,0.0,0.0
0.022999999999999982,-0.07600000000000003,0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15299999999999997,0.0,0.184,0.0,-0.03799999999999999,0.0,0.209,0.0,-0.119,0.0,0.0
0.06799999999999998,-0.040000000000000015,-0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.086,0.0,0.09999999999999999,0.0,0.002000000000000013,0.0,0.13000000000000003,0.0,0.0
0.001999999999999995,-0.12,-0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000999999999999998,0.0,-0.091,0.0,-0.286,0.0,-0.033999999999999996,0.0,-0.126,0.0,0.0
-0.24099999999999996,-0.09599999999999999,-0.002999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19099999999999998,0.0,0.092,0.0,0.182,0.0,-0.004000000000000009,0.0,0.21899999999999994,0.0,0.0
0.035999999999999976,-0.163,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012000000000000016,0.0,-0.13099999999999998,0.0,-0.198,0.0,0.005999999999999986,0.0,-0.221,0.0,0.0
-0.17799999999999994,-0.07699999999999999,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21199999999999997,0.0,0.038,0.0,0.142,0.0,0.27,0.0,-0.065,0.0,0.0
0.03799999999999999,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03500000000000002,0.0,-0.025,0.0,0.11299999999999999,0.0,-0.028000000000000004,0.0,0.10500000000000002,0.0,0.0
0.05399999999999997,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040000000000000036,0.0,-0.046999999999999986,0.0,0.08899999999999998,0.0,-0.009000000000000008,0.0,0.09099999999999998,0.0,0.0
0.01799999999999998,0.11600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016000000000000004,0.0,-0.015000000000000013,0.0,0.10200000000000001,0.0,-0.006000000000000005,0.0,0.10899999999999999,0.0,0.0
-0.009000000000000011,-0.092,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06100000000000001,0.0,-0.03399999999999999,0.0,-0.299,0.0,0.03899999999999997,0.0,-0.20299999999999999,0.0,0.0
-0.026000000000000002,0.10000000000000002,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02200000000000002,0.0,-0.0020000000000000018,0.0,0.22599999999999998,0.0,-0.008000000000000007,0.0,0.07300000000000001,0.0,0.0
0.022000000000000013,-0.191,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042000000000000016,0.0,-0.30000000000000004,0.0,-0.314,0.0,0.010999999999999992,0.0,0.15499999999999997,0.0,0.0
